code,market,issue,issue_short,industry,unit,info,topix100,tracking
8077-T,東証1部,小林産業,小林産業,卸売業,100,貸借銘柄,,
8078-T,東証1部,阪和興業,阪和興,卸売業,1000,貸借銘柄,,
8081-T,東証1部,カナデン,カナデン,卸売業,100,制度信用銘柄,,
8084-T,東証1部,菱電商事,菱電商,卸売業,1000,貸借銘柄,,
8086-T,東証1部,ニプロ,ニプロ,精密機器,100,貸借銘柄,,
8087-T,東証1部,フルサト工業,フルサト,卸売業,100,貸借銘柄,,
8088-T,東証1部,岩谷産業,岩谷産,卸売業,1000,貸借銘柄,,
8089-T,東証1部,すてきナイスグループ,すてきＮ,卸売業,1000,貸借銘柄,,
8090-T,東証1部,昭光通商,昭光通商,卸売業,1000,貸借銘柄,,
8091-T,東証1部,ニチモウ,ニチモウ,卸売業,1000,貸借銘柄,,
8093-T,東証1部,極東貿易,極東貿易,卸売業,1000,貸借銘柄,,
8095-T,東証1部,イワキ,イワキ,卸売業,1000,貸借銘柄,,
8096-T,東証1部,兼松エレクトロニクス,兼松エレク,情報・通信業,100,貸借銘柄,,
8097-T,東証1部,三愛石油,三愛石,卸売業,1000,貸借銘柄,,
8098-T,東証1部,稲畑産業,稲畑産,卸売業,100,貸借銘柄,,
8101-T,東証1部,GSIクレオス,ＧＳＩクレオス,卸売業,1000,貸借銘柄,,
8103-T,東証1部,明和産業,明和産,卸売業,100,貸借銘柄,,
8107-T,東証1部,キムラタン,キムラタン,繊維製品,1000,貸借銘柄,,
8111-T,東証1部,ゴールドウイン,ゴルドウイン,繊維製品,1000,貸借銘柄,,
8113-T,東証1部,ユニ・チャーム,ユニチャーム,化学,100,貸借銘柄/TOPIX100,1,
8114-T,東証1部,デサント,デサント,繊維製品,100,貸借銘柄,,
8118-T,東証1部,キング,キング,繊維製品,100,貸借銘柄,,
8125-T,東証1部,ワキタ,ワキタ,卸売業,100,貸借銘柄,,
8127-T,東証1部,ヤマトインターナショナル,ヤマトインター,繊維製品,100,貸借銘柄,,
8129-T,東証1部,東邦ホールディングス,東邦ＨＤ,卸売業,100,貸借銘柄,,
8130-T,東証1部,サンゲツ,サンゲツ,卸売業,100,貸借銘柄,,
8131-T,東証1部,ミツウロコグループホールディングス,ミツウロコＧＨＤ,卸売業,100,貸借銘柄,,
8132-T,東証1部,シナネン,シナネン,卸売業,1000,貸借銘柄,,
8133-T,東証1部,伊藤忠エネクス,エネクス,卸売業,100,貸借銘柄,,
8136-T,東証1部,サンリオ,サンリオ,卸売業,100,貸借銘柄,,
8137-T,東証1部,サンワテクノス,サンワテクノス,卸売業,100,貸借銘柄,,
8140-T,東証1部,リョーサン,リョーサン,卸売業,100,貸借銘柄,,
8141-T,東証1部,新光商事,新光商,卸売業,100,貸借銘柄,,
8142-T,東証1部,トーホー,トーホー,卸売業,1000,貸借銘柄,,
8150-T,東証1部,三信電気,三信電気,卸売業,100,貸借銘柄,,
8151-T,東証1部,東陽テクニカ,東陽テクニカ,卸売業,100,貸借銘柄,,
8153-T,東証1部,モスフードサービス,モスフード,卸売業,100,貸借銘柄,,
8154-T,東証1部,加賀電子,加賀電子,卸売業,100,制度信用銘柄,,
8155-T,東証1部,三益半導体工業,三益半導,金属製品,100,貸借銘柄,,
8158-T,東証1部,ソーダニッカ,ソーダニッカ,卸売業,100,貸借銘柄,,
8159-T,東証1部,立花エレテック,立花エレ,卸売業,100,貸借銘柄,,
8160-T,東証1部,木曽路,木曽路,小売業,100,貸借銘柄,,
8163-T,東証1部,サトレストランシステムズ,サトＲＳ,小売業,100,貸借銘柄,,
8165-T,東証1部,千趣会,千趣会,小売業,100,貸借銘柄,,
8166-T,東証1部,タカキュー,タカキュー,小売業,100,貸借銘柄,,
8168-T,東証1部,ケーヨー,ケーヨー,小売業,100,貸借銘柄,,
8170-T,東証1部,アデランス,アデランス,その他製品,100,貸借銘柄,,
8173-T,東証1部,上新電機,上新電,小売業,1000,貸借銘柄,,
8174-T,東証1部,日本瓦斯,日瓦斯,小売業,100,貸借銘柄,,
8175-T,東証1部,ベスト電器,ベスト電,小売業,100,貸借銘柄,,
8179-T,東証1部,ロイヤルホールディングス,ロイヤルＨＤ,小売業,100,貸借銘柄,,
8181-T,東証1部,東天紅,東天紅,小売業,1000,制度信用銘柄,,
8182-T,東証1部,いなげや,いなげや,小売業,100,制度信用銘柄,,
8184-T,東証1部,島忠,島忠,小売業,100,貸借銘柄,,
8185-T,東証1部,チヨダ,チヨダ,小売業,100,貸借銘柄,,
8194-T,東証1部,ライフコーポレーション,ライフコーポ,小売業,100,制度信用銘柄,,
8200-T,東証1部,リンガーハット,リンガーハット,小売業,100,貸借銘柄,,
8201-T,東証1部,さが美,さが美,小売業,1000,制度信用銘柄,,
8203-T,東証1部,MrMax,ＭｒＭａｘ,小売業,100,貸借銘柄,,
8207-T,東証1部,テンアライド,テンアライド,小売業,100,制度信用銘柄,,
8214-T,東証1部,AOKIホールディングス,ＡＯＫＩ　ＨＤ,小売業,100,貸借銘柄,,
8217-T,東証1部,オークワ,オークワ,小売業,1000,貸借銘柄,,
8218-T,東証1部,コメリ,コメリ,小売業,100,貸借銘柄,,
8219-T,東証1部,青山商事,青山商,小売業,100,貸借銘柄,,
8227-T,東証1部,しまむら,しまむら,小売業,100,貸借銘柄,,
8229-T,東証1部,CFSコーポレーション,ＣＦＳ,小売業,100,貸借銘柄,,
8230-T,東証1部,はせがわ,はせがわ,小売業,100,貸借銘柄,,
8233-T,東証1部,高島屋,高島屋,小売業,1000,貸借銘柄,,
8237-T,東証1部,松屋,松屋,小売業,100,貸借銘柄,,
8242-T,東証1部,エイチ・ツー・オー リテイリング,Ｈ２Ｏリテイル,小売業,100,貸借銘柄,,
8244-T,東証1部,近鉄百貨店,近鉄百貨店,小売業,1000,貸借銘柄,,
8245-T,東証1部,丸栄,丸栄,小売業,1000,貸借銘柄,,
8248-T,東証1部,ニッセンホールディングス,ニッセンＨＤ,小売業,100,貸借銘柄,,
8251-T,東証1部,パルコ,パルコ,小売業,100,貸借銘柄,,
8252-T,東証1部,丸井グループ,丸井Ｇ,小売業,100,貸借銘柄,,
8253-T,東証1部,クレディセゾン,クレセゾン,その他金融業,100,貸借銘柄,,
8255-T,東証1部,アクシアル リテイリング,アクシアル,小売業,100,貸借銘柄,,
8260-T,東証1部,井筒屋,井筒屋,小売業,1000,貸借銘柄,,
8267-T,東証1部,イオン,イオン,小売業,100,貸借銘柄/TOPIX100,1,
8270-T,東証1部,ユニーグループ・ホールディングス,ユニーＧＨＤ,小売業,100,貸借銘柄,,
8273-T,東証1部,イズミ,イズミ,小売業,100,貸借銘柄,,
8274-T,東証1部,東武ストア,東武ストア,小売業,1000,貸借銘柄,,
8275-T,東証1部,フォーバル,フォーバル,卸売業,100,制度信用銘柄,,
8276-T,東証1部,平和堂,平和堂,小売業,100,貸借銘柄,,
8278-T,東証1部,フジ,フジ,小売業,100,貸借銘柄,,
8279-T,東証1部,ヤオコー,ヤオコー,小売業,100,貸借銘柄,,
8281-T,東証1部,ゼビオ,ゼビオ,小売業,100,貸借銘柄,,
8282-T,東証1部,ケーズホールディングス,ケーズＨＤ,小売業,100,貸借銘柄,,
8283-T,東証1部,Paltac,ＰＡＬＴＡＣ,卸売業,100,貸借銘柄,,
8285-T,東証1部,三谷産業,三谷産業,卸売業,100,貸借銘柄,,
8289-T,東証1部,Olympicグループ,ＯｌｙｍｐｉｃＧ,小売業,100,貸借銘柄,,
8291-T,東証1部,日産東京販売ホールディングス,日産東ＨＤ,小売業,100,貸借銘柄,,
8303-T,東証1部,新生銀行,新生銀,銀行業,1000,貸借銘柄,,
8304-T,東証1部,あおぞら銀行,あおぞら,銀行業,1000,貸借銘柄,,
8306-T,東証1部,三菱UFJフィナンシャル・グループ,三菱ＵＦＪ,銀行業,100,貸借銘柄/TOPIX100,1,
8308-T,東証1部,りそなホールディングス,りそなＨＤ,銀行業,100,貸借銘柄/TOPIX100,1,
8309-T,東証1部,三井住友トラスト・ホールディングス,三住トラスト,銀行業,1000,貸借銘柄/TOPIX100,1,
8316-T,東証1部,三井住友フィナンシャルグループ,三井住友,銀行業,100,貸借銘柄/TOPIX100,1,
8324-T,東証1部,第四銀行,第四銀,銀行業,1000,貸借銘柄,,
8325-T,東証1部,北越銀行,北越銀,銀行業,1000,貸借銘柄,,
8327-T,東証1部,西日本シティ銀行,西日シ銀,銀行業,1000,貸借銘柄,,
8331-T,東証1部,千葉銀行,千葉銀,銀行業,1000,貸借銘柄,,
8332-T,東証1部,横浜銀行,横浜銀,銀行業,1000,貸借銘柄/TOPIX100,1,
8333-T,東証1部,常陽銀行,常陽銀,銀行業,1000,貸借銘柄,,
8334-T,東証1部,群馬銀行,群馬銀,銀行業,1000,貸借銘柄,,
8336-T,東証1部,武蔵野銀行,武蔵野銀,銀行業,100,貸借銘柄,,
8337-T,東証1部,千葉興業銀行,千葉興銀,銀行業,100,貸借銘柄,,
8338-T,東証1部,筑波銀行,筑波銀行,銀行業,100,貸借銘柄,,
8341-T,東証1部,七十七銀行,七十七銀,銀行業,1000,貸借銘柄,,
8342-T,東証1部,青森銀行,青森銀,銀行業,1000,貸借銘柄,,
8343-T,東証1部,秋田銀行,秋田銀,銀行業,1000,貸借銘柄,,
8344-T,東証1部,山形銀行,山形銀,銀行業,1000,貸借銘柄,,
8345-T,東証1部,岩手銀行,岩手銀,銀行業,100,貸借銘柄,,
8346-T,東証1部,東邦銀行,東邦銀,銀行業,1000,貸借銘柄,,
8349-T,東証1部,東北銀行,東北銀,銀行業,1000,貸借銘柄,,
8350-T,東証1部,みちのく銀行,みち銀,銀行業,1000,貸借銘柄,,
8354-T,東証1部,ふくおかフィナンシャルグループ,ふくおか,銀行業,1000,貸借銘柄,,
8355-T,東証1部,静岡銀行,静岡銀,銀行業,1000,貸借銘柄,,
8356-T,東証1部,十六銀行,十六銀,銀行業,1000,貸借銘柄,,
8358-T,東証1部,スルガ銀行,スルガ銀,銀行業,100,貸借銘柄,,
8359-T,東証1部,八十二銀行,八十二銀,銀行業,1000,貸借銘柄,,
8360-T,東証1部,山梨中央銀行,山梨中銀,銀行業,1000,貸借銘柄,,
8361-T,東証1部,大垣共立銀行,大垣銀,銀行業,1000,貸借銘柄,,
8362-T,東証1部,福井銀行,福井銀,銀行業,1000,貸借銘柄,,
8363-T,東証1部,北國銀行,北国銀,銀行業,1000,貸借銘柄,,
8364-T,東証1部,清水銀行,清水銀,銀行業,100,貸借銘柄,,
8366-T,東証1部,滋賀銀行,滋賀銀,銀行業,1000,貸借銘柄,,
8367-T,東証1部,南都銀行,南都銀,銀行業,1000,貸借銘柄,,
8368-T,東証1部,百五銀行,百五銀,銀行業,1000,貸借銘柄,,
8369-T,東証1部,京都銀行,京都銀,銀行業,1000,貸借銘柄,,
8370-T,東証1部,紀陽銀行,紀陽銀行,銀行業,100,貸借銘柄,,
8374-T,東証1部,三重銀行,三重銀,銀行業,1000,貸借銘柄,,
8377-T,東証1部,ほくほくフィナンシャルグループ,ほくほく,銀行業,1000,貸借銘柄,,
8379-T,東証1部,広島銀行,広島銀,銀行業,1000,貸借銘柄,,
8381-T,東証1部,山陰合同銀行,山陰合銀,銀行業,1000,貸借銘柄,,
8382-T,東証1部,中国銀行,中国銀,銀行業,100,貸借銘柄,,
8383-T,東証1部,鳥取銀行,鳥取銀,銀行業,1000,貸借銘柄,,
8385-T,東証1部,伊予銀行,伊予銀,銀行業,100,貸借銘柄,,
8386-T,東証1部,百十四銀行,百十四銀,銀行業,1000,貸借銘柄,,
8387-T,東証1部,四国銀行,四国銀,銀行業,1000,貸借銘柄,,
8388-T,東証1部,阿波銀行,阿波銀,銀行業,1000,貸借銘柄,,
8390-T,東証1部,鹿児島銀行,鹿児島銀,銀行業,1000,貸借銘柄,,
8392-T,東証1部,大分銀行,大分銀,銀行業,1000,貸借銘柄,,
8393-T,東証1部,宮崎銀行,宮崎銀,銀行業,1000,貸借銘柄,,
8394-T,東証1部,肥後銀行,肥後銀,銀行業,1000,貸借銘柄,,
8395-T,東証1部,佐賀銀行,佐賀銀,銀行業,1000,貸借銘柄,,
8396-T,東証1部,十八銀行,十八銀,銀行業,1000,貸借銘柄,,
8397-T,東証1部,沖縄銀行,沖縄銀,銀行業,100,貸借銘柄,,
8399-T,東証1部,琉球銀行,琉球銀,銀行業,100,貸借銘柄,,
8410-T,東証1部,セブン銀行,セブン銀行,銀行業,100,貸借銘柄,,
8411-T,東証1部,みずほフィナンシャルグループ,みずほ,銀行業,100,貸借銘柄/TOPIX100,1,
8416-T,東証1部,高知銀行,高知銀行,銀行業,1000,貸借銘柄,,
8418-T,東証1部,山口フィナンシャルグループ,山口ＦＧ,銀行業,1000,貸借銘柄,,
8423-T,東証1部,アクリーティブ,アクリーティブ,その他金融業,100,貸借銘柄,,
8424-T,東証1部,芙蓉総合リース,芙蓉リース,その他金融業,100,貸借銘柄,,
8425-T,東証1部,興銀リース,興銀リース,その他金融業,100,貸借銘柄,,
8439-T,東証1部,東京センチュリーリース,ＴＣ−Ｌｅａｓｅ,その他金融業,100,貸借銘柄,,
8473-T,東証1部,SBIホールディングス,ＳＢＩ,証券商品先物,100,貸借銘柄,,
8511-T,東証1部,日本証券金融,日証金,その他金融業,100,貸借銘柄,,
8515-T,東証1部,アイフル,アイフル,その他金融業,100,貸借銘柄,,
8518-T,東証1部,日本アジア投資,アジア投資,証券商品先物,1000,制度信用銘柄,,
8519-T,東証1部,ポケットカード,ポケットＣ,その他金融業,100,貸借銘柄,,
8521-T,東証1部,長野銀行,長野銀,銀行業,1000,貸借銘柄,,
8522-T,東証1部,名古屋銀行,名古屋銀,銀行業,1000,貸借銘柄,,
8524-T,東証1部,北洋銀行,北洋銀行,銀行業,100,貸借銘柄,,
8527-T,東証1部,愛知銀行,愛知銀,銀行業,100,貸借銘柄,,
8529-T,東証1部,第三銀行,第三銀,銀行業,1000,貸借銘柄,,
8530-T,東証1部,中京銀行,中京銀,銀行業,1000,貸借銘柄,,
8536-T,東証1部,東日本銀行,東日本銀,銀行業,1000,貸借銘柄,,
8537-T,東証1部,大光銀行,大光銀,銀行業,1000,貸借銘柄,,
8541-T,東証1部,愛媛銀行,愛媛銀,銀行業,1000,貸借銘柄,,
8542-T,東証1部,トマト銀行,トマト銀,銀行業,1000,貸借銘柄,,
8543-T,東証1部,みなと銀行,みなと銀,銀行業,1000,貸借銘柄,,
8544-T,東証1部,京葉銀行,京葉銀,銀行業,1000,貸借銘柄,,
8545-T,東証1部,関西アーバン銀行,関西ア銀,銀行業,100,貸借銘柄,,
8550-T,東証1部,栃木銀行,栃木銀,銀行業,1000,貸借銘柄,,
8551-T,東証1部,北日本銀行,北日本銀,銀行業,100,貸借銘柄,,
8558-T,東証1部,東和銀行,東和銀,銀行業,1000,貸借銘柄,,
8562-T,東証1部,福島銀行,福島銀,銀行業,1000,貸借銘柄,,
8563-T,東証1部,大東銀行,大東銀,銀行業,1000,貸借銘柄,,
8566-T,東証1部,リコーリース,リコーリース,その他金融業,100,貸借銘柄,,
8570-T,東証1部,イオンフィナンシャルサービス,イオンＦＳ,その他金融業,100,貸借銘柄,,
8572-T,東証1部,アコム,アコム,その他金融業,100,貸借銘柄,,
8584-T,東証1部,ジャックス,ジャックス,その他金融業,1000,貸借銘柄,,
8585-T,東証1部,オリエントコーポレーション,オリコ,その他金融業,100,貸借銘柄,,
8586-T,東証1部,日立キャピタル,日立キャピ,その他金融業,100,貸借銘柄,,
8589-T,東証1部,アプラスフィナンシャル,アプラスＦ,その他金融業,100,貸借銘柄,,
8591-T,東証1部,オリックス,オリックス,その他金融業,100,貸借銘柄/TOPIX100,1,
8593-T,東証1部,三菱UFJリース,三菱Ｕリース,その他金融業,100,貸借銘柄,,
8595-T,東証1部,ジャフコ,ジャフコ,証券商品先物,100,貸借銘柄,,
8600-T,東証1部,トモニホールディングス,トモニＨＤ,銀行業,100,貸借銘柄,,
8601-T,東証1部,大和証券グループ本社,大和証Ｇ,証券商品先物,1000,貸借銘柄/TOPIX100,1,
8604-T,東証1部,野村ホールディングス,野村,証券商品先物,100,貸借銘柄/TOPIX100,1,
8609-T,東証1部,岡三証券グループ,岡三,証券商品先物,1000,貸借銘柄,,
8613-T,東証1部,丸三証券,丸三証,証券商品先物,100,貸借銘柄,,
8614-T,東証1部,東洋証券,東洋証,証券商品先物,1000,貸借銘柄,,
8616-T,東証1部,東海東京フィナンシャル・ホールディングス,東海東京,証券商品先物,100,貸借銘柄,,
8617-T,東証1部,光世証券,光世証,証券商品先物,1000,貸借銘柄,,
8622-T,東証1部,水戸証券,水戸証,証券商品先物,100,貸借銘柄,,
8624-T,東証1部,いちよし証券,いちよし,証券商品先物,100,貸借銘柄,,
8628-T,東証1部,松井証券,松井証,証券商品先物,100,貸借銘柄,,
8630-T,東証1部,損保ジャパン日本興亜ホールディングス,損保ＪＰＮＫ,保険業,100,貸借銘柄/TOPIX100,1,
8692-T,東証1部,だいこう証券ビジネス,だいこう,証券商品先物,100,貸借銘柄,,
8697-T,東証1部,日本取引所グループ,ＪＰＸ,その他金融業,100,貸借銘柄,,
8698-T,東証1部,マネックスグループ,マネックスＧ,証券商品先物,100,貸借銘柄,,
8703-T,東証1部,カブドットコム証券,ＫＡＢＵ．ＣＯＭ,証券商品先物,100,貸借銘柄,,
8706-T,東証1部,極東証券,極東証券,証券商品先物,100,貸借銘柄,,
8707-T,東証1部,岩井コスモホールディングス,岩井コスモ,証券商品先物,100,貸借銘柄,,
8708-T,東証1部,藍澤證券,アイザワ証,証券商品先物,100,貸借銘柄,,
8713-T,東証1部,フィデアホールディングス,フィデアＨＤ,銀行業,100,貸借銘柄,,
8714-T,東証1部,池田泉州ホールディングス,池田泉州,銀行業,100,貸借銘柄,,
8715-T,東証1部,アニコム ホールディングス,アニコム　ＨＤ,保険業,100,制度信用銘柄,,
8725-T,東証1部,MS&ADインシュアランスグループホールディングス,ＭＳ＆ＡＤ,保険業,100,貸借銘柄/TOPIX100,1,
8728-T,東証1部,マネースクウェアHD,Ｍ２ＨＤ,証券商品先物,100,制度信用銘柄,,
8729-T,東証1部,ソニーフィナンシャルホールディングス,ソニーＦＨ,保険業,100,貸借銘柄,,
8732-T,東証1部,マネーパートナーズグループ,マネパＧ,証券商品先物,100,貸借銘柄,,
8742-T,東証1部,小林洋行,小林洋行,証券商品先物,100,貸借銘柄,,
8750-T,東証1部,第一生命保険,第一生命,保険業,100,貸借銘柄/TOPIX100,1,
8766-T,東証1部,東京海上ホールディングス,東京海上,保険業,100,貸借銘柄/TOPIX100,1,
8771-T,東証1部,イー・ギャランティ,Ｅギャランティ,その他金融業,100,制度信用銘柄,,
8772-T,東証1部,アサックス,アサックス,その他金融業,100,制度信用銘柄,,
8793-T,東証1部,NECキャピタルソリューション,ＮＥＣキャピ,その他金融業,100,貸借銘柄,,
8795-T,東証1部,T&Dホールディングス,Ｔ＆ＤＨＤ,保険業,100,貸借銘柄/TOPIX100,1,
8801-T,東証1部,三井不動産,三井不,不動産業,1000,貸借銘柄/TOPIX100,1,
8802-T,東証1部,三菱地所,三菱地所,不動産業,1000,貸借銘柄/TOPIX100,1,
8803-T,東証1部,平和不動産,平和不,不動産業,100,貸借銘柄,,
8804-T,東証1部,東京建物,東建物,不動産業,1000,貸借銘柄,,
8806-T,東証1部,ダイビル,ダイビル,不動産業,100,貸借銘柄,,
8818-T,東証1部,京阪神ビルディング,京阪神ビ,不動産業,100,貸借銘柄,,
8830-T,東証1部,住友不動産,住友不,不動産業,1000,貸借銘柄/TOPIX100,1,
8835-T,東証1部,太平洋興発,太平洋発,卸売業,1000,貸借銘柄,,
8840-T,東証1部,大京,大京,不動産業,1000,貸借銘柄,,
8841-T,東証1部,テーオーシー,テーオーシー,不動産業,100,貸借銘柄,,
8842-T,東証1部,東京楽天地,楽天地,不動産業,1000,制度信用銘柄,,
8848-T,東証1部,レオパレス21,レオパレス２１,不動産業,100,制度信用銘柄,,
8850-T,東証1部,スターツコーポレーション,スターツ,不動産業,100,制度信用銘柄,,
8860-T,東証1部,フジ住宅,フジ住宅,不動産業,100,貸借銘柄,,
8864-T,東証1部,空港施設,空港施設,不動産業,100,制度信用銘柄,,
8869-T,東証1部,明和地所,明和地所,不動産業,100,貸借銘柄,,
8870-T,東証1部,住友不動産販売,住友販売,不動産業,100,貸借銘柄,,
8871-T,東証1部,ゴールドクレスト,ゴールドクレ,不動産業,100,貸借銘柄,,
8876-T,東証1部,リロ・ホールディング,リロＨＬＤ,サービス業,100,貸借銘柄,,
8877-T,東証1部,日本エスリード,エスリード,不動産業,100,貸借銘柄,,
8881-T,東証1部,日神不動産,日神不,不動産業,100,貸借銘柄,,
8897-T,東証1部,タカラレーベン,タカラレーベン,不動産業,100,貸借銘柄,,
8904-T,東証1部,サンヨーハウジング名古屋,サンヨーナゴヤ,不動産業,100,貸借銘柄,,
8905-T,東証1部,イオンモール,イオンモール,不動産業,100,貸借銘柄,,
8917-T,東証1部,ファースト住建,ファースト住建,不動産業,100,貸借銘柄,,
8918-T,東証1部,ランド,ランド,不動産業,100,制度信用銘柄,,
8920-T,東証1部,東祥,東祥,サービス業,100,貸借銘柄,,
8923-T,東証1部,トーセイ,トーセイ,不動産業,100,貸借銘柄,,
8928-T,東証1部,穴吹興産,穴吹興産,不動産業,1000,貸借銘柄,,
8933-T,東証1部,エヌ・ティ・ティ都市開発,ＮＴＴ都市,不動産業,100,貸借銘柄,,
8934-T,東証1部,サンフロンティア不動産,サンフロンティア,不動産業,100,貸借銘柄,,
8935-T,東証1部,エフ・ジェー・ネクスト,ＦＪネクスト,不動産業,100,貸借銘柄,,
8944-T,東証1部,ランドビジネス,ランビジネス,不動産業,100,制度信用銘柄,,
8999-T,東証1部,グランディハウス,グランディ,不動産業,100,制度信用銘柄,,
9001-T,東証1部,東武鉄道,東武,陸運業,1000,貸借銘柄,,
9003-T,東証1部,相鉄ホールディングス,相鉄ＨＤ,陸運業,1000,貸借銘柄,,
9005-T,東証1部,東京急行電鉄,東急,陸運業,1000,貸借銘柄,,
9006-T,東証1部,京浜急行電鉄,京急,陸運業,1000,貸借銘柄,,
9007-T,東証1部,小田急電鉄,小田急,陸運業,1000,貸借銘柄,,
9008-T,東証1部,京王電鉄,京王,陸運業,1000,貸借銘柄,,
9009-T,東証1部,京成電鉄,京成,陸運業,1000,貸借銘柄,,
9010-T,東証1部,富士急行,富士急,陸運業,1000,貸借銘柄,,
9014-T,東証1部,新京成電鉄,新京成,陸運業,1000,貸借銘柄,,
9020-T,東証1部,東日本旅客鉄道,ＪＲ東,陸運業,100,貸借銘柄/TOPIX100,1,
9021-T,東証1部,西日本旅客鉄道,ＪＲ西,陸運業,100,貸借銘柄/TOPIX100,1,
9022-T,東証1部,東海旅客鉄道,ＪＲ東海,陸運業,100,貸借銘柄/TOPIX100,1,
9024-T,東証1部,西武ホールディングス,西武ホールディングス,陸運業,100,貸借銘柄,,
9025-T,東証1部,鴻池運輸,鴻池運輸,陸運業,100,貸借銘柄,,
9031-T,東証1部,西日本鉄道,西鉄,陸運業,1000,貸借銘柄,,
9037-T,東証1部,ハマキョウレックス,ハマキョウ,陸運業,100,制度信用銘柄,,
9039-T,東証1部,サカイ引越センター,サカイ引越,陸運業,100,貸借銘柄,,
9041-T,東証1部,近鉄グループホールディングス,近鉄ＧＨＤ,陸運業,1000,貸借銘柄,,
9042-T,東証1部,阪急阪神ホールディングス,阪急阪神,陸運業,1000,貸借銘柄,,
9044-T,東証1部,南海電気鉄道,南海電鉄,陸運業,1000,貸借銘柄,,
9045-T,東証1部,京阪電気鉄道,京阪電鉄,陸運業,1000,貸借銘柄,,
9046-T,東証1部,神戸電鉄,神戸電鉄,陸運業,1000,貸借銘柄,,
9047-T,東証1部,名糖運輸,名糖運輸,陸運業,100,貸借銘柄,,
9048-T,東証1部,名古屋鉄道,名鉄,陸運業,1000,貸借銘柄,,
9052-T,東証1部,山陽電気鉄道,山陽電鉄,陸運業,1000,貸借銘柄,,
9058-T,東証1部,トランコム,トランコム,倉庫運輸関連,100,貸借銘柄,,
9062-T,東証1部,日本通運,日通,陸運業,1000,貸借銘柄,,
9064-T,東証1部,ヤマトホールディングス,ヤマトＨＤ,陸運業,100,貸借銘柄/TOPIX100,1,
9065-T,東証1部,山九,山九,陸運業,1000,貸借銘柄,,
9066-T,東証1部,日新,日新,倉庫運輸関連,1000,貸借銘柄,,
9067-T,東証1部,丸運,丸運,陸運業,100,制度信用銘柄,,
9068-T,東証1部,丸全昭和運輸,丸全運,陸運業,1000,貸借銘柄,,
9069-T,東証1部,センコー,センコー,陸運業,1000,貸借銘柄,,
9070-T,東証1部,トナミホールディングス,トナミＨＤ,陸運業,1000,貸借銘柄,,
9072-T,東証1部,日本梱包運輸倉庫,日梱運,陸運業,100,貸借銘柄,,
9074-T,東証1部,日本石油輸送,日石輸,陸運業,1000,貸借銘柄,,
9075-T,東証1部,福山通運,福山運,陸運業,1000,貸借銘柄,,
9076-T,東証1部,セイノーホールディングス,セイノーＨＤ,陸運業,100,貸借銘柄,,
9081-T,東証1部,神奈川中央交通,神奈中交,陸運業,1000,貸借銘柄,,
9086-T,東証1部,日立物流,日立物流,陸運業,100,貸借銘柄,,
9090-T,東証1部,丸和運輸機関,丸和運輸機関,陸運業,100,制度信用銘柄,,
9101-T,東証1部,日本郵船,郵船,海運業,1000,貸借銘柄,,
9104-T,東証1部,商船三井,商船三井,海運業,1000,貸借銘柄,,
9107-T,東証1部,川崎汽船,川崎船,海運業,1000,貸借銘柄,,
9110-T,東証1部,NSユナイテッド海運,ユナイテド海,海運業,1000,貸借銘柄,,
9115-T,東証1部,明治海運,明治海,海運業,100,制度信用銘柄,,
9119-T,東証1部,飯野海運,飯野海,海運業,100,貸借銘柄,,
9130-T,東証1部,共栄タンカー,共栄タンカー,海運業,1000,貸借銘柄,,
9132-T,東証1部,第一中央汽船,第一船,海運業,1000,貸借銘柄,,
9201-T,東証1部,日本航空,ＪＡＬ,空運業,100,貸借銘柄,,
9202-T,東証1部,ANAホールディングス,ＡＮＡ,空運業,1000,貸借銘柄/TOPIX100,1,
9232-T,東証1部,パスコ,パスコ,空運業,1000,貸借銘柄,,
9301-T,東証1部,三菱倉庫,三菱倉,倉庫運輸関連,1000,貸借銘柄,,
9302-T,東証1部,三井倉庫ホールディングス,三井倉ＨＤ,倉庫運輸関連,1000,貸借銘柄,,
9303-T,東証1部,住友倉庫,住友倉,倉庫運輸関連,1000,貸借銘柄,,
9304-T,東証1部,澁澤倉庫,渋沢倉,倉庫運輸関連,1000,貸借銘柄,,
9305-T,東証1部,ヤマタネ,ヤマタネ,卸売業,1000,貸借銘柄,,
9306-T,東証1部,東陽倉庫,東陽倉,倉庫運輸関連,1000,貸借銘柄,,
9308-T,東証1部,乾汽船,乾汽船,倉庫運輸関連,100,貸借銘柄,,
9310-T,東証1部,日本トランスシティ,トランスシティ,倉庫運輸関連,1000,貸借銘柄,,
9312-T,東証1部,ケイヒン,ケイヒン,倉庫運輸関連,1000,貸借銘柄,,
9319-T,東証1部,中央倉庫,中央倉庫,倉庫運輸関連,100,貸借銘柄,,
9324-T,東証1部,安田倉庫,安田倉,倉庫運輸関連,100,制度信用銘柄,,
9351-T,東証1部,東洋埠頭,洋埠頭,倉庫運輸関連,1000,貸借銘柄,,
9358-T,東証1部,宇徳,宇徳,倉庫運輸関連,100,制度信用銘柄,,
9364-T,東証1部,上組,上組,倉庫運輸関連,1000,貸借銘柄,,
9366-T,東証1部,サンリツ,サンリツ,倉庫運輸関連,100,貸借銘柄,,
9368-T,東証1部,キムラユニティー,キムラユニティー,倉庫運輸関連,100,貸借銘柄,,
9369-T,東証1部,キユーソー流通システム,キユソ流通,倉庫運輸関連,100,貸借銘柄,,
